GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Householder lived in owner-occupied housing units,Margin of Error; Total: - Householder lived in owner-occupied housing units,Estimate; Total: - Householder lived in renter-occupied housing units,Margin of Error; Total: - Householder lived in renter-occupied housing units,Estimate; Total: - Same house 1 year ago:,Margin of Error; Total: - Same house 1 year ago:,Estimate; Total: - Same house 1 year ago: - Householder lived in owner-occupied housing units,Margin of Error; Total: - Same house 1 year ago: - Householder lived in owner-occupied housing units,Estimate; Total: - Same house 1 year ago: - Householder lived in renter-occupied housing units,Margin of Error; Total: - Same house 1 year ago: - Householder lived in renter-occupied housing units,Estimate; Total: - Moved within same county:,Margin of Error; Total: - Moved within same county:,Estimate; Total: - Moved within same county: - Householder lived in owner-occupied housing units,Margin of Error; Total: - Moved within same county: - Householder lived in owner-occupied housing units,Estimate; Total: - Moved within same county: - Householder lived in renter-occupied housing units,Margin of Error; Total: - Moved within same county: - Householder lived in renter-occupied housing units,Estimate; Total: - Moved from different county within same state:,Margin of Error; Total: - Moved from different county within same state:,Estimate; Total: - Moved from different county within same state: - Householder lived in owner-occupied housing units,Margin of Error; Total: - Moved from different county within same state: - Householder lived in owner-occupied housing units,Estimate; Total: - Moved from different county within same state: - Householder lived in renter-occupied housing units,Margin of Error; Total: - Moved from different county within same state: - Householder lived in renter-occupied housing units,Estimate; Total: - Moved from different state:,Margin of Error; Total: - Moved from different state:,Estimate; Total: - Moved from different state: - Householder lived in owner-occupied housing units,Margin of Error; Total: - Moved from different state: - Householder lived in owner-occupied housing units,Estimate; Total: - Moved from different state: - Householder lived in renter-occupied housing units,Margin of Error; Total: - Moved from different state: - Householder lived in renter-occupied housing units,Estimate; Total: - Moved from abroad:,Margin of Error; Total: - Moved from abroad:,Estimate; Total: - Moved from abroad: - Householder lived in owner-occupied housing units,Margin of Error; Total: - Moved from abroad: - Householder lived in owner-occupied housing units,Estimate; Total: - Moved from abroad: - Householder lived in renter-occupied housing units,Margin of Error; Total: - Moved from abroad: - Householder lived in renter-occupied housing units
1400000US06001435300,06001435300,"Census Tract 4353, Alameda County, California",4327,344,1759,380,2568,325,3916,310,1690,357,2226,301,210,126,63,50,147,114,192,136,6,13,186,135,0,12,0,12,0,12,9,15,0,12,9,15
1400000US06001435400,06001435400,"Census Tract 4354, Alameda County, California",4171,336,1266,249,2905,404,3177,312,1120,236,2057,364,453,207,55,44,398,200,432,221,68,59,364,207,55,53,0,12,55,53,54,42,23,25,31,36
1400000US06001435500,06001435500,"Census Tract 4355, Alameda County, California",3969,304,1369,290,2600,362,3523,331,1309,280,2214,374,311,217,7,11,304,215,107,86,35,47,72,73,7,12,7,12,0,12,21,28,11,22,10,15
1400000US06001435601,06001435601,"Census Tract 4356.01, Alameda County, California",5483,484,1358,368,4125,509,5091,514,1203,314,3888,538,296,217,117,117,179,170,41,53,31,51,10,16,0,17,0,17,0,17,55,78,7,11,48,77
1400000US06001435602,06001435602,"Census Tract 4356.02, Alameda County, California",5059,593,1681,357,3378,552,4838,552,1615,346,3223,524,160,93,50,34,110,84,53,38,16,26,37,29,8,13,0,17,8,13,0,17,0,17,0,17
1400000US06001435700,06001435700,"Census Tract 4357, Alameda County, California",4836,381,3529,478,1307,505,4486,351,3362,463,1124,404,102,107,102,107,0,12,65,63,65,63,0,12,0,12,0,12,0,12,183,292,0,12,183,292
1400000US06001435800,06001435800,"Census Tract 4358, Alameda County, California",5524,434,3698,510,1826,685,5168,487,3439,491,1729,685,284,174,213,167,71,110,29,25,29,25,0,17,26,39,0,17,26,39,17,27,17,27,0,17
1400000US06001435900,06001435900,"Census Tract 4359, Alameda County, California",5394,414,3934,426,1460,485,5042,404,3855,418,1187,406,316,241,54,43,262,238,28,32,17,28,11,15,0,17,0,17,0,17,8,13,8,13,0,17
1400000US06001436000,06001436000,"Census Tract 4360, Alameda County, California",4393,384,3156,485,1237,354,3932,414,2827,454,1105,359,384,265,267,234,117,154,18,20,11,17,7,11,16,17,8,14,8,12,43,67,43,67,0,12
1400000US06001436100,06001436100,"Census Tract 4361, Alameda County, California",6071,321,3785,485,2286,509,5287,393,3492,470,1795,438,509,297,95,81,414,294,218,133,155,113,63,51,43,48,43,48,0,17,14,23,0,17,14,23
1400000US06001436200,06001436200,"Census Tract 4362, Alameda County, California",3945,473,569,251,3376,483,3682,501,558,250,3124,513,101,58,11,16,90,55,162,171,0,12,162,171,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06001436300,06001436300,"Census Tract 4363, Alameda County, California",8221,725,3060,611,5161,774,7382,770,2698,559,4684,712,183,133,46,61,137,117,485,318,293,262,192,197,71,72,23,38,48,61,100,171,0,17,100,171
1400000US06001436401,06001436401,"Census Tract 4364.01, Alameda County, California",7522,481,4086,405,3436,555,6281,456,3765,411,2516,548,905,419,153,100,752,400,264,172,151,144,113,79,38,43,0,17,38,43,34,45,17,27,17,28
1400000US06001436402,06001436402,"Census Tract 4364.02, Alameda County, California",2644,250,2300,209,344,277,2528,252,2184,200,344,277,74,46,74,46,0,12,38,29,38,29,0,12,4,8,4,8,0,12,0,12,0,12,0,12
1400000US06001436500,06001436500,"Census Tract 4365, Alameda County, California",4881,312,1512,363,3369,362,3827,365,1375,352,2452,373,446,182,72,61,374,174,484,178,65,54,419,170,37,43,0,12,37,43,87,80,0,12,87,80
1400000US06001436601,06001436601,"Census Tract 4366.01, Alameda County, California",6741,502,3076,534,3665,576,6083,508,2856,519,3227,555,393,171,138,104,255,144,123,75,59,46,64,61,0,17,0,17,0,17,142,126,23,35,119,112
1400000US06001436602,06001436602,"Census Tract 4366.02, Alameda County, California",4935,365,1112,386,3823,496,4587,390,1099,387,3488,500,232,127,0,17,232,127,59,51,0,17,59,51,46,45,13,22,33,37,11,18,0,17,11,18
1400000US06001436700,06001436700,"Census Tract 4367, Alameda County, California",3227,344,1736,412,1491,385,2831,334,1581,363,1250,386,274,162,84,93,190,124,51,50,26,31,25,42,60,60,34,52,26,30,11,18,11,18,0,12
1400000US06001436800,06001436800,"Census Tract 4368, Alameda County, California",4131,402,1832,404,2299,472,3736,369,1773,411,1963,435,289,283,31,35,258,281,54,42,16,25,38,33,12,19,12,19,0,12,40,43,0,12,40,43
1400000US06001436900,06001436900,"Census Tract 4369, Alameda County, California",6760,410,2991,525,3769,566,6143,466,2837,517,3306,542,299,145,67,45,232,137,131,95,63,74,68,64,142,194,11,17,131,194,45,58,13,21,32,53
1400000US06001437000,06001437000,"Census Tract 4370, Alameda County, California",3408,238,2807,300,601,168,3206,248,2707,303,499,163,151,90,86,50,65,73,51,39,14,22,37,33,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06001437101,06001437101,"Census Tract 4371.01, Alameda County, California",7086,503,5805,627,1281,416,6380,539,5204,652,1176,379,409,255,335,230,74,92,277,176,246,171,31,47,0,17,0,17,0,17,20,24,20,24,0,17
1400000US06001437102,06001437102,"Census Tract 4371.02, Alameda County, California",4550,318,2384,572,2166,469,4150,352,2072,508,2078,479,197,171,153,157,44,49,125,99,125,99,0,12,30,46,30,46,0,12,48,46,4,18,44,44
1400000US06001437200,06001437200,"Census Tract 4372, Alameda County, California",7607,679,4802,572,2805,637,7021,575,4586,572,2435,498,146,96,110,86,36,41,157,132,88,125,69,69,86,92,0,17,86,92,197,286,18,31,179,281
1400000US06001437300,06001437300,"Census Tract 4373, Alameda County, California",3163,196,1796,250,1367,229,2819,237,1694,240,1125,199,257,171,55,36,202,172,36,44,5,9,31,44,29,28,29,28,0,12,22,21,13,19,9,10
1400000US06001437400,06001437400,"Census Tract 4374, Alameda County, California",3239,184,2418,238,821,243,2985,182,2285,245,700,213,172,109,64,39,108,103,44,25,31,22,13,14,0,12,0,12,0,12,38,47,38,47,0,12
1400000US06001437500,06001437500,"Census Tract 4375, Alameda County, California",4356,298,767,291,3589,363,4053,360,737,287,3316,423,205,167,0,12,205,167,86,82,30,37,56,74,12,19,0,12,12,19,0,12,0,12,0,12
1400000US06001437600,06001437600,"Census Tract 4376, Alameda County, California",3537,211,2089,353,1448,384,3073,251,1918,305,1155,361,271,156,85,118,186,91,133,85,76,84,57,41,19,26,0,12,19,26,41,57,10,13,31,50
1400000US06001437701,06001437701,"Census Tract 4377.01, Alameda County, California",3663,297,808,284,2855,433,3459,351,770,261,2689,456,80,85,6,10,74,85,85,99,0,12,85,99,0,12,0,12,0,12,39,42,32,40,7,11
1400000US06001437702,06001437702,"Census Tract 4377.02, Alameda County, California",4683,346,256,188,4427,412,4322,437,226,169,4096,490,199,181,30,56,169,169,120,92,0,12,120,92,0,12,0,12,0,12,42,50,0,12,42,50
1400000US06001437800,06001437800,"Census Tract 4378, Alameda County, California",4648,335,3519,440,1129,290,4419,345,3370,441,1049,289,136,82,65,57,71,51,93,80,84,79,9,15,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06001437900,06001437900,"Census Tract 4379, Alameda County, California",2419,228,1288,211,1131,312,2128,248,1225,203,903,332,198,99,46,28,152,91,59,37,13,20,46,31,26,24,0,12,26,24,8,11,4,7,4,7
1400000US06001438000,06001438000,"Census Tract 4380, Alameda County, California",3771,346,2340,386,1431,507,3621,333,2283,386,1338,509,41,33,22,26,19,22,43,37,35,34,8,13,66,104,0,12,66,104,0,12,0,12,0,12
1400000US06001438100,06001438100,"Census Tract 4381, Alameda County, California",7307,573,5008,655,2299,589,6909,571,4708,662,2201,562,298,199,278,199,20,29,68,85,22,35,46,77,0,17,0,17,0,17,32,52,0,17,32,52
1400000US06001438201,06001438201,"Census Tract 4382.01, Alameda County, California",4953,437,3795,508,1158,517,4417,460,3510,498,907,468,307,260,249,256,58,61,123,113,36,51,87,101,106,165,0,17,106,165,0,17,0,17,0,17
1400000US06001438203,06001438203,"Census Tract 4382.03, Alameda County, California",4186,287,3112,348,1074,398,4011,255,3004,343,1007,379,96,87,44,45,52,75,53,66,45,65,8,12,26,24,19,22,7,11,0,12,0,12,0,12
1400000US06001438204,06001438204,"Census Tract 4382.04, Alameda County, California",5397,251,4090,356,1307,339,5184,280,3918,367,1266,345,118,66,101,62,17,20,13,21,13,21,0,17,16,21,16,21,0,17,66,46,42,33,24,33
1400000US06001438300,06001438300,"Census Tract 4383, Alameda County, California",3890,368,2414,417,1476,474,3706,336,2303,408,1403,456,93,66,52,43,41,50,0,12,0,12,0,12,6,9,6,9,0,12,85,64,53,54,32,34
1400000US06001438400,06001438400,"Census Tract 4384, Alameda County, California",2404,203,2117,228,287,139,2116,164,1926,195,190,121,239,161,142,135,97,93,17,19,17,19,0,12,8,13,8,13,0,12,24,29,24,29,0,12
1400000US06001440100,06001440100,"Census Tract 4401, Alameda County, California",2361,217,1294,256,1067,173,2077,214,1216,254,861,171,192,87,41,25,151,86,64,38,26,27,38,26,12,14,0,12,12,14,16,14,11,11,5,7
1400000US06001440200,06001440200,"Census Tract 4402, Alameda County, California",5834,396,2413,428,3421,445,5274,406,2274,420,3000,478,322,178,62,58,260,168,116,88,45,61,71,60,29,47,0,17,29,47,93,77,32,28,61,76
1400000US06001440301,06001440301,"Census Tract 4403.01, Alameda County, California",7206,506,5120,704,2086,691,6462,673,5001,713,1461,581,244,181,119,117,125,145,134,128,0,17,134,128,232,334,0,17,232,334,134,115,0,17,134,115
1400000US06001440304,06001440304,"Census Tract 4403.04, Alameda County, California",5081,318,3448,359,1633,379,4782,366,3275,359,1507,382,223,151,127,107,96,96,76,60,46,49,30,36,0,17,0,17,0,17,0,17,0,17,0,17
1400000US06001440305,06001440305,"Census Tract 4403.05, Alameda County, California",3952,243,3299,302,653,274,3754,242,3130,306,624,273,120,66,107,64,13,14,35,26,19,13,16,23,10,11,10,11,0,12,33,24,33,24,0,12
1400000US06001440306,06001440306,"Census Tract 4403.06, Alameda County, California",4140,299,2302,386,1838,389,3854,283,2133,360,1721,384,154,93,64,59,90,70,26,32,26,32,0,12,18,22,14,21,4,8,88,64,65,58,23,33
1400000US06001440307,06001440307,"Census Tract 4403.07, Alameda County, California",4299,291,2864,393,1435,401,3943,290,2665,378,1278,389,296,148,199,130,97,73,15,23,0,12,15,23,0,12,0,12,0,12,45,68,0,12,45,68
1400000US06001440308,06001440308,"Census Tract 4403.08, Alameda County, California",6060,346,3530,423,2530,486,5413,364,3391,410,2022,482,180,93,69,55,111,74,73,50,13,17,60,44,111,72,36,41,75,60,283,111,21,25,262,109
1400000US06001440331,06001440331,"Census Tract 4403.31, Alameda County, California",3362,231,1640,198,1722,287,3099,257,1575,193,1524,298,129,55,36,30,93,47,88,50,18,18,70,48,12,13,6,8,6,9,34,26,5,7,29,25
1400000US06001440332,06001440332,"Census Tract 4403.32, Alameda County, California",3590,218,3165,257,425,160,3375,232,3003,251,372,155,70,40,70,40,0,12,26,27,16,19,10,16,114,89,71,79,43,43,5,7,5,7,0,12
1400000US06001440333,06001440333,"Census Tract 4403.33, Alameda County, California",3026,280,2472,278,554,301,2807,231,2372,267,435,244,145,190,26,22,119,188,15,24,15,24,0,12,0,12,0,12,0,12,59,70,59,70,0,12
1400000US06001440334,06001440334,"Census Tract 4403.34, Alameda County, California",4385,234,3427,354,958,353,4154,293,3291,381,863,373,147,117,77,73,70,94,14,21,0,12,14,21,0,12,0,12,0,12,70,82,59,80,11,19
1400000US06001440335,06001440335,"Census Tract 4403.35, Alameda County, California",6748,672,4836,701,1912,280,6228,743,4657,746,1571,284,225,186,121,146,104,114,178,124,54,63,124,107,30,37,0,17,30,37,87,89,4,42,83,79
1400000US06001440336,06001440336,"Census Tract 4403.36, Alameda County, California",4833,367,2783,541,2050,433,4333,386,2615,504,1718,482,327,153,72,61,255,143,75,57,29,27,46,47,19,22,19,22,0,12,79,67,48,58,31,30
1400000US06001441100,06001441100,"Census Tract 4411, Alameda County, California",4115,289,3288,280,827,259,3744,297,3202,267,542,195,231,204,34,38,197,203,106,86,41,62,65,60,23,37,0,12,23,37,11,16,11,16,0,12
1400000US06001441200,06001441200,"Census Tract 4412, Alameda County, California",6824,594,4257,556,2567,618,6282,603,4132,562,2150,637,194,144,21,32,173,142,237,163,73,76,164,148,99,79,31,41,68,83,12,19,0,17,12,19
1400000US06001441301,06001441301,"Census Tract 4413.01, Alameda County, California",3129,206,1743,253,1386,247,2371,249,1694,244,677,224,298,108,0,12,298,108,91,58,9,14,82,54,255,180,0,12,255,180,114,96,40,46,74,83
1400000US06001441302,06001441302,"Census Tract 4413.02, Alameda County, California",5680,281,3756,376,1924,366,5258,290,3587,373,1671,351,232,136,86,70,146,108,103,79,32,34,71,65,58,54,22,37,36,38,29,28,29,28,0,17
1400000US06001441401,06001441401,"Census Tract 4414.01, Alameda County, California",7970,672,5075,888,2895,788,7139,771,4589,844,2550,723,529,311,238,205,291,260,111,104,57,52,54,80,23,34,23,34,0,17,168,155,168,155,0,17
1400000US06001441402,06001441402,"Census Tract 4414.02, Alameda County, California",5320,335,3832,345,1488,299,4818,337,3537,329,1281,317,230,114,115,81,115,78,145,83,109,78,36,32,20,25,0,17,20,25,107,97,71,73,36,54
1400000US06001441501,06001441501,"Census Tract 4415.01, Alameda County, California",6394,318,5409,458,985,422,5943,363,5027,500,916,450,266,163,197,136,69,105,59,38,59,38,0,17,88,130,88,130,0,17,38,47,38,47,0,17
1400000US06001441503,06001441503,"Census Tract 4415.03, Alameda County, California",6605,212,4992,343,1613,274,5472,344,4592,352,880,276,291,134,93,72,198,115,468,234,150,97,318,210,105,121,22,34,83,116,269,125,135,69,134,101
1400000US06001441521,06001441521,"Census Tract 4415.21, Alameda County, California",6216,355,4445,544,1771,566,5707,346,4103,490,1604,537,155,88,95,80,60,71,97,79,52,49,45,60,87,78,25,30,62,73,170,109,170,109,0,17
1400000US06001441522,06001441522,"Census Tract 4415.22, Alameda County, California",5086,281,3960,387,1126,404,4737,332,3673,396,1064,389,231,113,190,109,41,54,78,87,57,80,21,32,16,31,16,31,0,17,24,37,24,37,0,17
1400000US06001441523,06001441523,"Census Tract 4415.23, Alameda County, California",4276,234,2080,368,2196,399,3671,259,1987,360,1684,379,177,97,30,34,147,93,119,106,19,29,100,104,65,65,11,17,54,61,244,150,33,42,211,149
1400000US06001441524,06001441524,"Census Tract 4415.24, Alameda County, California",4341,215,2691,372,1650,365,3547,351,2465,401,1082,319,397,255,74,79,323,248,227,131,152,99,75,82,79,87,0,12,79,87,91,77,0,12,91,77
1400000US06001441601,06001441601,"Census Tract 4416.01, Alameda County, California",4998,353,3909,485,1089,425,4577,411,3660,465,917,416,176,118,93,68,83,89,119,134,30,39,89,127,22,35,22,35,0,17,104,95,104,95,0,17
1400000US06001441602,06001441602,"Census Tract 4416.02, Alameda County, California",7957,622,4187,762,3770,767,7353,650,4100,762,3253,691,354,295,0,17,354,295,188,153,87,110,101,101,0,17,0,17,0,17,62,55,0,17,62,55
1400000US06001441700,06001441700,"Census Tract 4417, Alameda County, California",7884,585,4792,612,3092,749,7019,645,4223,558,2796,736,347,212,152,134,195,166,235,158,179,134,56,88,141,190,127,187,14,21,142,120,111,114,31,36
1400000US06001441800,06001441800,"Census Tract 4418, Alameda County, California",7574,471,4358,486,3216,664,6910,521,3958,477,2952,635,512,369,293,228,219,280,78,54,63,49,15,23,57,63,27,42,30,47,17,28,17,28,0,17
1400000US06001441921,06001441921,"Census Tract 4419.21, Alameda County, California",3847,394,1713,402,2134,407,3373,427,1635,398,1738,424,76,51,21,24,55,45,268,159,42,44,226,159,102,88,0,12,102,88,28,29,15,23,13,17
1400000US06001441923,06001441923,"Census Tract 4419.23, Alameda County, California",6044,427,458,219,5586,483,4764,530,380,212,4384,548,609,337,25,44,584,332,100,101,53,82,47,59,176,124,0,17,176,124,395,247,0,17,395,247
1400000US06001441924,06001441924,"Census Tract 4419.24, Alameda County, California",7942,631,4557,581,3385,719,6913,706,4263,552,2650,743,294,187,117,133,177,128,199,126,116,89,83,90,208,125,26,31,182,121,328,176,35,38,293,177
1400000US06001441925,06001441925,"Census Tract 4419.25, Alameda County, California",6711,468,1169,404,5542,588,4083,518,1013,379,3070,568,1101,379,87,81,1014,387,462,231,17,28,445,229,418,274,0,17,418,274,647,244,52,71,595,237
1400000US06001441926,06001441926,"Census Tract 4419.26, Alameda County, California",4390,284,976,299,3414,354,3673,321,885,262,2788,369,321,163,11,17,310,162,131,86,28,33,103,80,43,57,0,12,43,57,222,120,52,63,170,102
1400000US06001441927,06001441927,"Census Tract 4419.27, Alameda County, California",4450,339,1150,204,3300,382,3237,350,1000,211,2237,367,411,185,113,83,298,168,379,191,37,44,342,185,195,149,0,12,195,149,228,133,0,12,228,133
1400000US06001442000,06001442000,"Census Tract 4420, Alameda County, California",3233,208,2950,249,283,178,3061,223,2778,268,283,178,80,75,80,75,0,12,63,47,63,47,0,12,17,24,17,24,0,12,12,22,12,22,0,12
1400000US06001442100,06001442100,"Census Tract 4421, Alameda County, California",5186,324,4619,368,567,213,4812,300,4381,322,431,193,205,128,106,86,99,91,9,15,9,15,0,17,80,65,53,55,27,40,80,67,70,64,10,16
1400000US06001442200,06001442200,"Census Tract 4422, Alameda County, California",7066,314,6280,432,786,365,6663,319,6004,421,659,327,300,164,173,140,127,134,78,63,78,63,0,17,0,17,0,17,0,17,25,42,25,42,0,17
1400000US06001442301,06001442301,"Census Tract 4423.01, Alameda County, California",4870,262,2850,362,2020,303,4442,362,2813,368,1629,312,184,104,25,26,159,102,176,165,0,12,176,165,26,30,12,19,14,23,42,47,0,12,42,47
1400000US06001442302,06001442302,"Census Tract 4423.02, Alameda County, California",5974,429,2156,404,3818,409,5261,447,1958,383,3303,414,311,138,114,84,197,113,162,115,23,28,139,111,92,57,51,57,41,47,148,96,10,16,138,94
1400000US06001442400,06001442400,"Census Tract 4424, Alameda County, California",6411,473,4303,424,2108,513,5894,537,4134,447,1760,546,354,169,131,112,223,113,93,66,38,36,55,54,9,14,0,17,9,14,61,71,0,17,61,71
1400000US06001442500,06001442500,"Census Tract 4425, Alameda County, California",7366,538,4089,813,3277,981,6605,701,4018,816,2587,931,592,484,40,49,552,487,40,44,20,31,20,32,21,33,0,17,21,33,108,120,11,19,97,119
1400000US06001442601,06001442601,"Census Tract 4426.01, Alameda County, California",3959,257,2666,349,1293,412,3820,257,2555,335,1265,414,65,51,50,46,15,22,48,37,35,33,13,20,14,21,14,21,0,12,12,18,12,18,0,12
1400000US06001442602,06001442602,"Census Tract 4426.02, Alameda County, California",4939,341,2692,415,2247,503,4697,360,2602,414,2095,479,172,137,57,48,115,129,48,51,11,18,37,46,9,15,9,15,0,12,13,21,13,21,0,12
1400000US06001442700,06001442700,"Census Tract 4427, Alameda County, California",2985,207,2104,271,881,302,2668,214,1966,263,702,262,207,154,77,73,130,135,48,49,8,12,40,48,32,38,32,38,0,12,30,31,21,29,9,15
1400000US06001442800,06001442800,"Census Tract 4428, Alameda County, California",2876,307,2180,303,696,261,2560,336,2057,294,503,238,153,77,60,39,93,68,96,98,38,40,58,86,0,12,0,12,0,12,67,56,25,43,42,38
1400000US06001442900,06001442900,"Census Tract 4429, Alameda County, California",7824,505,5569,726,2255,675,7219,469,5311,694,1908,651,182,166,78,86,104,143,152,101,56,59,96,79,89,87,25,29,64,82,182,129,99,80,83,99
1400000US06001443001,06001443001,"Census Tract 4430.01, Alameda County, California",2797,156,1746,286,1051,289,2736,153,1715,281,1021,283,51,39,25,28,26,29,6,9,6,9,0,12,0,12,0,12,0,12,4,6,0,12,4,6
1400000US06001443002,06001443002,"Census Tract 4430.02, Alameda County, California",6736,338,4520,574,2216,548,6156,393,4270,566,1886,518,441,233,209,114,232,212,17,27,17,27,0,17,41,50,0,17,41,50,81,92,24,26,57,89
1400000US06001443102,06001443102,"Census Tract 4431.02, Alameda County, California",4759,211,4089,298,670,266,4453,231,3935,297,518,242,100,98,20,32,80,92,104,76,70,54,34,54,32,39,32,39,0,12,70,70,32,34,38,62
1400000US06001443103,06001443103,"Census Tract 4431.03, Alameda County, California",3882,225,3484,309,398,270,3714,255,3380,316,334,266,5,12,5,12,0,12,30,34,25,32,5,9,72,82,13,19,59,78,61,51,61,51,0,12
1400000US06001443104,06001443104,"Census Tract 4431.04, Alameda County, California",5447,263,3558,357,1889,390,4636,319,3305,330,1331,332,342,184,105,75,237,165,177,133,42,54,135,120,161,150,8,13,153,150,131,141,98,134,33,42
1400000US06001443105,06001443105,"Census Tract 4431.05, Alameda County, California",4448,218,4110,296,338,184,4294,207,3956,293,338,184,64,72,64,72,0,12,35,36,35,36,0,12,25,30,25,30,0,12,30,43,30,43,0,12
1400000US06001443200,06001443200,"Census Tract 4432, Alameda County, California",3935,221,3851,206,84,93,3454,292,3434,288,20,32,141,114,107,97,34,58,247,150,240,150,7,11,0,12,0,12,0,12,93,49,70,46,23,26
1400000US06001443301,06001443301,"Census Tract 4433.01, Alameda County, California",4154,204,3355,295,799,315,3884,243,3196,284,688,302,69,71,38,53,31,50,169,103,89,65,80,79,9,14,9,14,0,12,23,35,23,35,0,12
1400000US06001443321,06001443321,"Census Tract 4433.21, Alameda County, California",3421,262,1438,308,1983,367,2975,279,1238,278,1737,385,261,137,124,77,137,114,134,79,38,41,96,58,13,19,0,12,13,19,38,49,38,49,0,12
1400000US06001443322,06001443322,"Census Tract 4433.22, Alameda County, California",3168,209,2777,189,391,161,2906,245,2641,208,265,131,78,40,63,36,15,21,80,55,52,39,28,40,93,96,10,17,83,94,11,16,11,16,0,12
1400000US06001444100,06001444100,"Census Tract 4441, Alameda County, California",7735,389,6809,598,926,430,7256,437,6423,618,833,407,260,190,210,184,50,56,170,87,142,81,28,45,49,65,34,59,15,25,0,17,0,17,0,17
1400000US06001444200,06001444200,"Census Tract 4442, Alameda County, California",6896,445,5326,470,1570,629,6257,493,5104,484,1153,572,444,271,124,72,320,259,167,106,89,84,78,57,9,15,9,15,0,17,19,29,0,17,19,29
1400000US06001444301,06001444301,"Census Tract 4443.01, Alameda County, California",4150,287,2664,388,1486,403,3657,427,2318,373,1339,395,69,49,49,40,20,29,399,265,284,252,115,92,0,12,0,12,0,12,25,25,13,19,12,17
1400000US06001444302,06001444302,"Census Tract 4443.02, Alameda County, California",4400,274,2358,331,2042,344,4178,295,2236,330,1942,336,188,126,102,89,86,137,28,27,14,16,14,22,0,12,0,12,0,12,6,9,6,9,0,12
1400000US06001444400,06001444400,"Census Tract 4444, Alameda County, California",4893,380,2693,402,2200,473,4422,416,2515,414,1907,465,359,173,109,86,250,148,107,58,64,48,43,39,5,10,5,10,0,12,0,12,0,12,0,12
1400000US06001444500,06001444500,"Census Tract 4445, Alameda County, California",7223,422,3203,505,4020,439,6324,517,2997,489,3327,499,452,240,115,92,337,224,289,171,65,53,224,163,152,120,20,29,132,117,6,10,6,10,0,17
1400000US06001444601,06001444601,"Census Tract 4446.01, Alameda County, California",5418,380,4679,457,739,293,4946,353,4380,416,566,279,319,167,153,98,166,147,129,95,122,95,7,13,11,19,11,19,0,17,13,21,13,21,0,17
1400000US06001444602,06001444602,"Census Tract 4446.02, Alameda County, California",4311,338,2967,430,1344,378,3989,372,2773,431,1216,366,190,115,108,73,82,90,38,26,38,26,0,12,41,37,26,26,15,25,53,61,22,38,31,47
1400000US06001450101,06001450101,"Census Tract 4501.01, Alameda County, California",5161,419,1978,336,3183,483,3756,483,1656,340,2100,494,544,321,167,122,377,288,479,186,43,49,436,189,185,105,0,17,185,105,197,142,112,98,85,98
1400000US06001450102,06001450102,"Census Tract 4501.02, Alameda County, California",4080,209,2854,222,1226,256,3465,236,2670,224,795,226,281,124,46,50,235,120,108,99,99,98,9,15,173,150,0,17,173,150,53,64,39,59,14,21
1400000US06001450200,06001450200,"Census Tract 4502, Alameda County, California",6097,342,2461,425,3636,471,4561,422,2080,383,2481,505,825,237,248,186,577,185,498,222,52,61,446,226,187,113,55,72,132,90,26,41,26,41,0,17
1400000US06001450300,06001450300,"Census Tract 4503, Alameda County, California",5127,289,3505,427,1622,391,4583,327,3210,398,1373,394,99,93,81,84,18,19,326,166,191,153,135,101,109,68,21,31,88,68,10,14,2,7,8,12
1400000US06001450400,06001450400,"Census Tract 4504, Alameda County, California",5802,334,4477,732,1325,641,5230,394,4260,706,970,582,289,257,83,94,206,236,196,148,86,85,110,117,29,36,29,36,0,17,58,71,19,31,39,64
1400000US06001450501,06001450501,"Census Tract 4505.01, Alameda County, California",3266,160,2329,213,937,198,2749,205,2112,206,637,208,225,126,94,65,131,100,284,162,123,88,161,139,8,12,0,12,8,12,0,12,0,12,0,12
1400000US06001450502,06001450502,"Census Tract 4505.02, Alameda County, California",5443,303,4745,390,698,290,4667,358,4123,394,544,261,232,139,188,125,44,50,385,209,275,147,110,149,107,98,107,98,0,17,52,50,52,50,0,17
1400000US06001450601,06001450601,"Census Tract 4506.01, Alameda County, California",3670,280,3223,345,447,176,3165,311,2819,361,346,161,176,87,100,64,76,64,99,57,74,41,25,38,95,58,95,58,0,12,135,140,135,140,0,12
1400000US06001450602,06001450602,"Census Tract 4506.02, Alameda County, California",9840,549,7547,688,2293,653,8648,599,7005,675,1643,612,586,324,295,171,291,275,336,168,138,108,198,158,89,95,18,32,71,88,181,165,91,139,90,94
